../jeu_200_75_5.txt_3_currentSA	../jeu_200_75_5.txt_3_bestSA	../jeu_200_75_5.txt_3_currentTS	../jeu_200_75_5.txt_3_bestTS	../jeu_200_75_5.txt_3_currentGrasp	../jeu_200_75_5.txt_3_bestGrasp	../jeu_200_75_5.txt_3_currentIG	../jeu_200_75_5.txt_3_bestIG	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
181658	181658	a	a	a	a	a	a	
